"city","state","msa_fips","fips","year","total","tourism","growth","percent_tourism","percent_growth","fips_st","fips_place","latitude","longitude"
"Great Falls","MT","24540",24540,2002,5123,222,970,4.33,18.93,30,32800,47.5048,-111.290624
"Great Falls","MT","24540",24540,2004,5577,260,1002,4.66,17.97,30,32800,47.5048,-111.290624
"Great Falls","MT","24540",24540,2006,6493,298,1213,4.59,18.68,30,32800,47.5048,-111.290624
"Great Falls","MT","24540",24540,2005,6113,275,1205,4.5,19.71,30,32800,47.5048,-111.290624
"Greeley","CO","24580",24580,2005,12962,290,1834,2.24,14.15,8,32155,40.421324,-104.743871
"Greeley","CO","24580",24580,2001,11155,784,1748,7.03,15.67,8,32155,40.421324,-104.743871
"Greeley","CO","24580",24580,2006,13341,298,1882,2.23,14.11,8,32155,40.421324,-104.743871
"Greeley","CO","24580",24580,2004,12535,288,1772,2.3,14.14,8,32155,40.421324,-104.743871
"Greeley","CO","24580",24580,2002,11455,823,1802,7.18,15.73,8,32155,40.421324,-104.743871
"Greeley","CO","24580",24580,2003,11962,262,1776,2.19,14.85,8,32155,40.421324,-104.743871
"Green Bay","WI","24660",24660,2004,28223,1519,3698,5.38,13.1,55,31000,44.5216,-87.98975
"Green Bay","WI","24660",24660,2006,31830,1688,4060,5.3,12.76,55,31000,44.5216,-87.98975
"Green Bay","WI","24660",24660,2005,29717,1576,3973,5.3,13.37,55,31000,44.5216,-87.98975
"Green Bay","WI","24660",24660,2001,26666,1264,3853,4.74,14.45,55,31000,44.5216,-87.98975
"Green Bay","WI","24660",24660,2003,27466,1455,3490,5.3,12.71,55,31000,44.5216,-87.98975
"Green Bay","WI","24660",24660,2002,26918,1373,3540,5.1,13.15,55,31000,44.5216,-87.98975
"Greensboro","NC","24780",24780,2004,4529,300,492,6.62,10.86,37,28000,36.0789,-79.826888
"Greensboro","NC","24780",24780,2001,4160,255,557,6.13,13.39,37,28000,36.0789,-79.826888
"Greensboro","NC","24780",24780,2003,4433,288,464,6.5,10.47,37,28000,36.0789,-79.826888
"Greensboro","NC","24780",24780,2005,4757,0,490,0,10.3,37,28000,36.0789,-79.826888
"Greensboro","NC","24780",24780,2006,5130,0,499,0,9.73,37,28000,36.0789,-79.826888
"Greensboro","NC","24780",24780,2002,4316,282,416,6.53,9.64,37,28000,36.0789,-79.826888
"Greenville","NC","24860",24860,2002,20619,1236,2806,5.99,13.61,37,28080,35.599826,-77.374398
"Greenville","NC","24860",24860,2001,20171,1298,2933,6.43,14.54,37,28080,35.599826,-77.374398
"Greenville","NC","24860",24860,2004,20886,1356,2955,6.49,14.15,37,28080,35.599826,-77.374398
"Greenville","NC","24860",24860,2005,22077,1408,3214,6.38,14.56,37,28080,35.599826,-77.374398
"Greenville","NC","24860",24860,2006,22939,1547,3201,6.74,13.95,37,28080,35.599826,-77.374398
"Greenville","NC","24860",24860,2003,21464,1282,2817,5.97,13.12,37,28080,35.599826,-77.374398
"Greenville","SC","25060",25060,2006,8776,912,1277,10.39,14.55,45,30850,34.83865,-82.371555
"Greenville","SC","25060",25060,2003,8168,1237,987,15.14,12.08,45,30850,34.83865,-82.371555
"Greenville","SC","25060",25060,2001,7477,1214,1056,16.24,14.12,45,30850,34.83865,-82.371555
"Greenville","SC","25060",25060,2002,7761,1241,988,15.99,12.73,45,30850,34.83865,-82.371555
"Greenville","SC","25060",25060,2004,8288,2566,977,30.96,11.79,45,30850,34.83865,-82.371555
"Greenville","SC","25060",25060,2005,8629,1275,1106,14.78,12.82,45,30850,34.83865,-82.371555
"Gulfport","MS","25180",25180,2005,6983,463,523,6.63,7.49,28,29700,30.3861,-89.067682
"Gulfport","MS","25180",25180,2004,6495,182,494,2.8,7.61,28,29700,30.3861,-89.067682
"Gulfport","MS","25180",25180,2006,7512,479,548,6.38,7.29,28,29700,30.3861,-89.067682
"Gulfport","MS","25180",25180,2002,5885,155,692,2.63,11.76,28,29700,30.3861,-89.067682
"Gulfport","MS","25180",25180,2003,6090,162,767,2.66,12.59,28,29700,30.3861,-89.067682
"Gulfport","MS","25180",25180,2001,5637,148,461,2.63,8.18,28,29700,30.3861,-89.067682
"Hagerstown","MD","25260",25260,2001,2308,92,168,3.99,7.28,24,36075,39.63795,-77.719277
"Hagerstown","MD","25260",25260,2005,3338,134,226,4.01,6.77,24,36075,39.63795,-77.719277
"Hagerstown","MD","25260",25260,2003,2851,115,200,4.03,7.02,24,36075,39.63795,-77.719277
"Hagerstown","MD","25260",25260,2004,3093,123,212,3.98,6.85,24,36075,39.63795,-77.719277
"Hagerstown","MD","25260",25260,2006,3639,152,258,4.18,7.09,24,36075,39.63795,-77.719277
"Hagerstown","MD","25260",25260,2002,2508,108,118,4.31,4.7,24,36075,39.63795,-77.719277
"Hanford","CA","25420",25420,2005,24311,1514,3020,6.23,12.42,6,31960,36.32504,-119.646935
"Hanford","CA","25420",25420,2003,22384,689,2638,3.08,11.79,6,31960,36.32504,-119.646935
"Hanford","CA","25420",25420,2002,21453,653,1944,3.04,9.06,6,31960,36.32504,-119.646935
"Hanford","CA","25420",25420,2004,23499,1439,2731,6.12,11.62,6,31960,36.32504,-119.646935
"Hanford","CA","25420",25420,2001,20781,1203,2208,5.79,10.63,6,31960,36.32504,-119.646935
"Hanford","CA","25420",25420,2006,25478,1684,3143,6.61,12.34,6,31960,36.32504,-119.646935
"Harrisburg","PA","25500",25500,2004,4356,262,349,6.01,8.01,42,32800,40.27605,-76.884503
"Harrisburg","PA","25500",25500,2003,4393,240,337,5.46,7.67,42,32800,40.27605,-76.884503
"Harrisburg","PA","25500",25500,2001,4483,196,536,4.37,11.96,42,32800,40.27605,-76.884503
"Harrisburg","PA","25500",25500,2005,4643,282,388,6.07,8.36,42,32800,40.27605,-76.884503
"Harrisburg","PA","25500",25500,2002,4307,223,331,5.18,7.69,42,32800,40.27605,-76.884503
"Harrisburg","PA","25500",25500,2006,4822,316,395,6.55,8.19,42,32800,40.27605,-76.884503
"Harrisonburg","VA","25540",25540,2003,57143,3000,5747,5.25,10.06,51,35624,38.436724,-78.873976
"Harrisonburg","VA","25540",25540,2002,56669,2867,6535,5.06,11.53,51,35624,38.436724,-78.873976
"Harrisonburg","VA","25540",25540,2005,66473,3302,6893,4.97,10.37,51,35624,38.436724,-78.873976
"Harrisonburg","VA","25540",25540,2004,61386,3160,5572,5.15,9.08,51,35624,38.436724,-78.873976
"Harrisonburg","VA","25540",25540,2006,69863,3450,7288,4.94,10.43,51,35624,38.436724,-78.873976
"Harrisonburg","VA","25540",25540,2001,56535,2822,8116,4.99,14.36,51,35624,38.436724,-78.873976
"Hartford","CT","25620",25620,2001,3018,0,114,0,3.78,9,37000,41.7657,-72.683866
"Hartford","CT","25620",25620,2002,3193,0,464,0,14.53,9,37000,41.7657,-72.683866
"Hartford","CT","25620",25620,2004,3635,129,130,3.55,3.58,9,37000,41.7657,-72.683866
"Hartford","CT","25620",25620,2006,4259,167,651,3.92,15.29,9,37000,41.7657,-72.683866
"Hartford","CT","25620",25620,2005,3824,141,145,3.69,3.79,9,37000,41.7657,-72.683866
"Hartford","CT","25620",25620,2003,3377,110,120,3.26,3.55,9,37000,41.7657,-72.683866
"Hattiesburg","MS","25860",25860,2004,10785,546,1184,5.06,10.98,28,31020,31.31275,-89.306919
"Hattiesburg","MS","25860",25860,2006,11732,610,987,5.2,8.41,28,31020,31.31275,-89.306919
"Hattiesburg","MS","25860",25860,2002,10434,505,1199,4.84,11.49,28,31020,31.31275,-89.306919
"Hattiesburg","MS","25860",25860,2001,10336,562,1129,5.44,10.92,28,31020,31.31275,-89.306919
"Hattiesburg","MS","25860",25860,2005,11114,553,1358,4.98,12.22,28,31020,31.31275,-89.306919
"Hattiesburg","MS","25860",25860,2003,10394,521,1175,5.01,11.3,28,31020,31.31275,-89.306919
"Hickory","NC","25980",25980,2003,2002,26,26,1.3,1.3,37,31060,35.7392,-81.326216
"Hickory","NC","25980",25980,2001,1703,49,26,2.88,1.53,37,31060,35.7392,-81.326216
"Hickory","NC","25980",25980,2006,2681,33,53,1.23,1.98,37,31060,35.7392,-81.326216
"Hickory","NC","25980",25980,2002,1775,52,27,2.93,1.52,37,31060,35.7392,-81.326216
"Hickory","NC","25980",25980,2005,2523,29,88,1.15,3.49,37,31060,35.7392,-81.326216
"Hickory","NC","25980",25980,2004,2192,31,30,1.41,1.37,37,31060,35.7392,-81.326216
"Hinesville","GA","26100",26100,2001,7773,323,1373,4.16,17.66,13,38964,31.832157,-81.598926
"Hinesville","GA","26100",26100,2005,9011,356,1610,3.95,17.87,13,38964,31.832157,-81.598926
"Hinesville","GA","26100",26100,2006,9125,379,1595,4.15,17.48,13,38964,31.832157,-81.598926
"Hinesville","GA","26100",26100,2002,8252,317,1373,3.84,16.64,13,38964,31.832157,-81.598926
"Hinesville","GA","26100",26100,2003,8534,327,1439,3.83,16.86,13,38964,31.832157,-81.598926
"Hinesville","GA","26100",26100,2004,8826,338,1635,3.83,18.52,13,38964,31.832157,-81.598926
"Holland","MI","26180",26180,2004,38212,5115,7715,13.39,20.19,26,38640,42.771706,-86.102231
"Holland","MI","26180",26180,2001,31731,4266,6057,13.44,19.09,26,38640,42.771706,-86.102231
"Holland","MI","26180",26180,2003,35079,4651,6905,13.26,19.68,26,38640,42.771706,-86.102231
"Holland","MI","26180",26180,2006,44192,5795,9410,13.11,21.29,26,38640,42.771706,-86.102231
"Holland","MI","26180",26180,2002,32965,4449,6385,13.5,19.37,26,38640,42.771706,-86.102231
"Holland","MI","26180",26180,2005,41400,5418,8859,13.09,21.4,26,38640,42.771706,-86.102231
"Honolulu","HI","26300",26300,2006,2512,389,511,15.49,20.34,15,17000,21.31725,-157.804233
"Honolulu","HI","26300",26300,2005,2360,367,482,15.55,20.42,15,17000,21.31725,-157.804233
"Honolulu","HI","26300",26300,2001,1890,284,364,15.03,19.26,15,17000,21.31725,-157.804233
"Honolulu","HI","26300",26300,2004,2211,346,423,15.65,19.13,15,17000,21.31725,-157.804233
"Honolulu","HI","26300",26300,2002,1965,298,368,15.17,18.73,15,17000,21.31725,-157.804233
"Honolulu","HI","26300",26300,2003,2037,309,379,15.17,18.61,15,17000,21.31725,-157.804233
"Hot Springs","AR","26380",26380,2005,6832,356,938,5.21,13.73,5,33460,34.493672,-93.052042
"Hot Springs","AR","26380",26380,2002,5263,296,873,5.62,16.59,5,33460,34.493672,-93.052042
"Hot Springs","AR","26380",26380,2004,5991,314,869,5.24,14.51,5,33460,34.493672,-93.052042
"Hot Springs","AR","26380",26380,2003,5608,304,892,5.42,15.91,5,33460,34.493672,-93.052042
"Hot Springs","AR","26380",26380,2001,5504,282,899,5.12,16.33,5,33460,34.493672,-93.052042
"Hot Springs","AR","26380",26380,2006,8633,450,1124,5.21,13.02,5,33460,34.493672,-93.052042
"Houma","LA","26420",26420,2002,233811,0,37748,0,16.14,22,36255,29.578733,-90.706916
"Houma","LA","26420",26420,2004,280820,0,40308,0,14.35,22,36255,29.578733,-90.706916
"Houma","LA","26420",26420,2005,313136,0,42065,0,13.43,22,36255,29.578733,-90.706916
"Houma","LA","26420",26420,2006,344516,15739,45658,4.57,13.25,22,36255,29.578733,-90.706916
"Houma","LA","26420",26420,2003,252663,0,38356,0,15.18,22,36255,29.578733,-90.706916
"Houma","LA","26420",26420,2001,230404,0,37679,0,16.35,22,36255,29.578733,-90.706916
"Houston","TX","26580",26580,2002,6835,466,749,6.82,10.96,48,35000,29.7687,-95.386728
"Houston","TX","26580",26580,2006,8713,249,535,2.86,6.14,48,35000,29.7687,-95.386728
"Houston","TX","26580",26580,2004,7619,471,494,6.18,6.48,48,35000,29.7687,-95.386728
"Houston","TX","26580",26580,2005,8185,488,857,5.96,10.47,48,35000,29.7687,-95.386728
"Houston","TX","26580",26580,2003,7091,452,867,6.37,12.23,48,35000,29.7687,-95.386728
"Houston","TX","26580",26580,2001,6482,181,772,2.79,11.91,48,35000,29.7687,-95.386728
"Huntington","WV","26620",26620,2001,11759,629,979,5.35,8.33,54,39460,38.41295,-82.433767
"Huntington","WV","26620",26620,2004,15076,729,1626,4.84,10.79,54,39460,38.41295,-82.433767
"Huntington","WV","26620",26620,2003,14113,708,1429,5.02,10.13,54,39460,38.41295,-82.433767
"Huntington","WV","26620",26620,2005,16030,786,1672,4.9,10.43,54,39460,38.41295,-82.433767
"Huntington","WV","26620",26620,2002,12979,665,1351,5.12,10.41,54,39460,38.41295,-82.433767
"Huntington","WV","26620",26620,2006,17115,836,1753,4.88,10.24,54,39460,38.41295,-82.433767
"Huntsville","AL","26820",26820,2006,3574,198,468,5.54,13.09,1,37000,34.707048,-86.627723
"Huntsville","AL","26820",26820,2004,3073,194,417,6.31,13.57,1,37000,34.707048,-86.627723
"Huntsville","AL","26820",26820,2003,2827,184,405,6.51,14.33,1,37000,34.707048,-86.627723
"Huntsville","AL","26820",26820,2001,2516,158,345,6.28,13.71,1,37000,34.707048,-86.627723
"Huntsville","AL","26820",26820,2005,3334,182,422,5.46,12.66,1,37000,34.707048,-86.627723
"Huntsville","AL","26820",26820,2002,2639,173,329,6.56,12.47,1,37000,34.707048,-86.627723
"Idaho Falls","ID","26900",26900,2004,83296,5917,0,7.1,0,16,39700,43.492938,-112.034953
"Idaho Falls","ID","26900",26900,2001,71062,5024,11710,7.07,16.48,16,39700,43.492938,-112.034953
"Idaho Falls","ID","26900",26900,2006,89808,6636,13502,7.39,15.03,16,39700,43.492938,-112.034953
"Idaho Falls","ID","26900",26900,2003,77226,5539,11995,7.17,15.53,16,39700,43.492938,-112.034953
"Idaho Falls","ID","26900",26900,2005,86460,6314,12815,7.3,14.82,16,39700,43.492938,-112.034953
"Idaho Falls","ID","26900",26900,2002,73905,5218,11918,7.06,16.13,16,39700,43.492938,-112.034953
"Indianapolis","IN","26980",26980,2003,5275,304,736,5.76,13.95,NA,NA,NA,NA
"Indianapolis","IN","26980",26980,2001,4900,274,874,5.59,17.84,NA,NA,NA,NA
"Indianapolis","IN","26980",26980,2002,5032,299,737,5.94,14.65,NA,NA,NA,NA
"Indianapolis","IN","26980",26980,2004,5617,139,785,2.47,13.98,NA,NA,NA,NA
"Indianapolis","IN","26980",26980,2005,5590,143,620,2.56,11.09,NA,NA,NA,NA
"Indianapolis","IN","26980",26980,2006,5986,390,681,6.52,11.38,NA,NA,NA,NA
"Iowa City","IA","27060",27060,2002,2844,182,247,6.4,8.68,19,38595,41.65825,-91.535124
"Iowa City","IA","27060",27060,2005,3247,205,286,6.31,8.81,19,38595,41.65825,-91.535124
"Iowa City","IA","27060",27060,2003,3071,190,279,6.19,9.08,19,38595,41.65825,-91.535124
"Iowa City","IA","27060",27060,2001,2655,164,222,6.18,8.36,19,38595,41.65825,-91.535124
"Iowa City","IA","27060",27060,2004,3124,202,283,6.47,9.06,19,38595,41.65825,-91.535124
"Iowa City","IA","27060",27060,2006,3398,218,289,6.42,8.51,19,38595,41.65825,-91.535124
"Ithaca","NY","27100",27100,2002,4168,244,458,5.85,10.99,36,38077,42.443873,-76.503359
"Ithaca","NY","27100",27100,2006,4712,266,518,5.65,10.99,36,38077,42.443873,-76.503359
"Ithaca","NY","27100",27100,2001,3960,232,466,5.86,11.77,36,38077,42.443873,-76.503359
"Ithaca","NY","27100",27100,2003,4213,254,480,6.03,11.39,36,38077,42.443873,-76.503359
"Ithaca","NY","27100",27100,2004,4424,252,463,5.7,10.47,36,38077,42.443873,-76.503359
"Ithaca","NY","27100",27100,2005,4700,260,542,5.53,11.53,36,38077,42.443873,-76.503359
"Jackson","MI","27140",27140,2005,19997,568,2949,2.84,14.75,26,41420,42.2432,-84.404774
"Jackson","MI","27140",27140,2006,21423,613,3229,2.86,15.07,26,41420,42.2432,-84.404774
"Jackson","MI","27140",27140,2001,16564,441,2710,2.66,16.36,26,41420,42.2432,-84.404774
"Jackson","MI","27140",27140,2002,17289,474,2987,2.74,17.28,26,41420,42.2432,-84.404774
"Jackson","MI","27140",27140,2003,18154,506,2792,2.79,15.38,26,41420,42.2432,-84.404774
"Jackson","MI","27140",27140,2004,19615,544,2815,2.77,14.35,26,41420,42.2432,-84.404774
"Jackson","MS","27180",27180,2006,4366,119,309,2.73,7.08,28,36000,32.3205,-90.207591
"Jackson","MS","27180",27180,2002,3686,103,242,2.79,6.57,28,36000,32.3205,-90.207591
"Jackson","MS","27180",27180,2005,4223,115,310,2.72,7.34,28,36000,32.3205,-90.207591
"Jackson","MS","27180",27180,2001,3432,92,442,2.68,12.88,28,36000,32.3205,-90.207591
"Jackson","MS","27180",27180,2003,3839,107,273,2.79,7.11,28,36000,32.3205,-90.207591
"Jackson","MS","27180",27180,2004,4040,107,279,2.65,6.91,28,36000,32.3205,-90.207591
"Jackson","TN","27260",27260,2003,45488,0,8220,0,18.07,47,37640,35.633701,-88.828528
"Jackson","TN","27260",27260,2005,53208,4268,10358,8.02,19.47,47,37640,35.633701,-88.828528
"Jackson","TN","27260",27260,2006,58163,4554,11578,7.83,19.91,47,37640,35.633701,-88.828528
"Jackson","TN","27260",27260,2002,41524,1560,7041,3.76,16.96,47,37640,35.633701,-88.828528
"Jackson","TN","27260",27260,2004,49058,1871,9184,3.81,18.72,47,37640,35.633701,-88.828528
"Jackson","TN","27260",27260,2001,39150,1593,3934,4.07,10.05,47,37640,35.633701,-88.828528
"Jacksonville","FL","27340",27340,2002,3798,190,330,5,8.69,NA,NA,NA,NA
"Jacksonville","FL","27340",27340,2003,4125,194,330,4.7,8,NA,NA,NA,NA
"Jacksonville","FL","27340",27340,2004,4702,103,360,2.19,7.66,NA,NA,NA,NA
"Jacksonville","FL","27340",27340,2001,3876,186,325,4.8,8.38,NA,NA,NA,NA
"Jacksonville","FL","27340",27340,2005,5298,250,396,4.72,7.47,NA,NA,NA,NA
"Jacksonville","FL","27340",27340,2006,5670,268,426,4.73,7.51,NA,NA,NA,NA
"Jacksonville","NC","27500",27500,2002,4361,228,479,5.23,10.98,37,34200,34.76435,-77.404146
"Jacksonville","NC","27500",27500,2003,4493,236,512,5.25,11.4,37,34200,34.76435,-77.404146
"Jacksonville","NC","27500",27500,2004,4542,252,539,5.55,11.87,37,34200,34.76435,-77.404146
"Jacksonville","NC","27500",27500,2006,4950,266,593,5.37,11.98,37,34200,34.76435,-77.404146
"Jacksonville","NC","27500",27500,2001,3961,218,456,5.5,11.51,37,34200,34.76435,-77.404146
"Jacksonville","NC","27500",27500,2005,4536,254,583,5.6,12.85,37,34200,34.76435,-77.404146
"Janesville","WI","27620",27620,2001,4313,0,409,0,9.48,55,37825,42.68465,-89.015552
"Janesville","WI","27620",27620,2006,5257,118,470,2.24,8.94,55,37825,42.68465,-89.015552
"Janesville","WI","27620",27620,2002,4443,0,375,0,8.44,55,37825,42.68465,-89.015552
"Janesville","WI","27620",27620,2005,5128,113,191,2.2,3.72,55,37825,42.68465,-89.015552
"Janesville","WI","27620",27620,2004,4900,0,431,0,8.8,55,37825,42.68465,-89.015552
"Janesville","WI","27620",27620,2003,4583,0,410,0,8.95,55,37825,42.68465,-89.015552
"Jefferson City","MO","27740",27740,2001,4020,318,389,7.91,9.68,29,37000,38.571902,-92.190459
"Jefferson City","MO","27740",27740,2006,5442,409,507,7.52,9.32,29,37000,38.571902,-92.190459
"Jefferson City","MO","27740",27740,2002,4277,334,432,7.81,10.1,29,37000,38.571902,-92.190459
"Jefferson City","MO","27740",27740,2004,4999,364,210,7.28,4.2,29,37000,38.571902,-92.190459
"Jefferson City","MO","27740",27740,2005,5190,411,506,7.92,9.75,29,37000,38.571902,-92.190459
"Jefferson City","MO","27740",27740,2003,4563,352,446,7.71,9.77,29,37000,38.571902,-92.190459
"Johnson City","TN","27780",27780,2003,3156,182,378,5.77,11.98,47,38320,36.3314,-82.368724
"Johnson City","TN","27780",27780,2006,3620,192,302,5.3,8.34,47,38320,36.3314,-82.368724
"Johnson City","TN","27780",27780,2004,3271,188,327,5.75,10,47,38320,36.3314,-82.368724
"Johnson City","TN","27780",27780,2002,3054,176,381,5.76,12.48,47,38320,36.3314,-82.368724
"Johnson City","TN","27780",27780,2005,3472,204,340,5.88,9.79,47,38320,36.3314,-82.368724
"Johnson City","TN","27780",27780,2001,3066,172,412,5.61,13.44,47,38320,36.3314,-82.368724
"Johnstown","PA","27860",27860,2001,2752,162,529,5.89,19.22,42,38288,40.32535,-78.919548
"Johnstown","PA","27860",27860,2005,3321,188,569,5.66,17.13,42,38288,40.32535,-78.919548
"Johnstown","PA","27860",27860,2006,3472,210,627,6.05,18.06,42,38288,40.32535,-78.919548
"Johnstown","PA","27860",27860,2002,2826,178,510,6.3,18.05,42,38288,40.32535,-78.919548
"Johnstown","PA","27860",27860,2003,3036,180,525,5.93,17.29,42,38288,40.32535,-78.919548
"Johnstown","PA","27860",27860,2004,3211,190,528,5.92,16.44,42,38288,40.32535,-78.919548
"Jonesboro","AR","27900",27900,2003,4407,262,375,5.95,8.51,5,35710,35.821828,-90.685768
"Jonesboro","AR","27900",27900,2006,5056,300,414,5.93,8.19,5,35710,35.821828,-90.685768
"Jonesboro","AR","27900",27900,2004,4662,274,409,5.88,8.77,5,35710,35.821828,-90.685768
"Jonesboro","AR","27900",27900,2005,4865,278,385,5.71,7.91,5,35710,35.821828,-90.685768
"Jonesboro","AR","27900",27900,2001,4095,232,380,5.67,9.28,5,35710,35.821828,-90.685768
"Jonesboro","AR","27900",27900,2002,4142,252,346,6.08,8.35,5,35710,35.821828,-90.685768
"Joplin","MO","28020",28020,2006,10987,756,1845,6.88,16.79,29,37592,37.0818,-94.502974
"Joplin","MO","28020",28020,2002,10188,596,1530,5.85,15.02,29,37592,37.0818,-94.502974
"Joplin","MO","28020",28020,2003,10647,640,1676,6.01,15.74,29,37592,37.0818,-94.502974
"Joplin","MO","28020",28020,2001,9142,562,1324,6.15,14.48,29,37592,37.0818,-94.502974
"Joplin","MO","28020",28020,2004,10719,691,1799,6.45,16.78,29,37592,37.0818,-94.502974
"Joplin","MO","28020",28020,2005,10669,730,1829,6.84,17.14,29,37592,37.0818,-94.502974
"Kalamazoo","MI","28100",28100,2001,2321,154,227,6.64,9.78,26,42160,42.2747,-85.588287
"Kalamazoo","MI","28100",28100,2005,2657,195,309,7.34,11.63,26,42160,42.2747,-85.588287
"Kalamazoo","MI","28100",28100,2004,2657,183,265,6.89,9.97,26,42160,42.2747,-85.588287
"Kalamazoo","MI","28100",28100,2006,2759,204,305,7.39,11.05,26,42160,42.2747,-85.588287
"Kalamazoo","MI","28100",28100,2002,2447,165,247,6.74,10.09,26,42160,42.2747,-85.588287
"Kalamazoo","MI","28100",28100,2003,2547,164,271,6.44,10.64,26,42160,42.2747,-85.588287
"Kankakee","IL","28140",28140,2004,86351,3162,3861,3.66,4.47,17,38934,41.11545,-87.861199
"Kankakee","IL","28140",28140,2003,81786,2957,3728,3.62,4.56,17,38934,41.11545,-87.861199
"Kankakee","IL","28140",28140,2002,79380,2845,3650,3.58,4.6,17,38934,41.11545,-87.861199
"Kankakee","IL","28140",28140,2005,89938,3224,4331,3.58,4.82,17,38934,41.11545,-87.861199
